Date,text,Tickers,Sentiment,label,Pct_Change
2011-10-12, Fed Officials Consider Further Asset Purchases to Boost Economy,"[""['SPY']""]",{'SPY': 1},positive,{'SPY': 0.00877215048245894}
2010-04-30," Macquarie Group Ltd. Doubles Earnings, Boosting Australian Investment Bank Shares","[""['MQG.AX']""]",{'MQG.AX': 1},positive,{'MQG.AX': 0.04012410779883857}
2011-10-18,Aluminum Faces Biggest Slump Since 2005 Amid Potential Lift of Rusal Sanctions,"[""['AA']""]",{'AA': 1},positive,{'AA': 0.05845500519755431}
2010-07-20, Spanish Bonds Yield Decline Following Successful Bill Auction,"[""['EWP']""]",{'EWP': 1},positive,{'EWP': 0.015487021413396418}
2011-02-10, European Stoxx 600 Index Falls; Air France-KLM Posts Loss,"[""['^STOXX', 'AF.PA']""]","{'^STOXX': 0, 'AF.PA': -1}",negative,"{'^STOXX': -0.0019836690868675344, 'AF.PA': -0.07678174788774228}"
2010-08-02, Dollar Reaches Six-Week High Against Yen,"[""['UUP', 'FXY']""]","{'UUP': -1, 'FXY': 0}",negative,"{'UUP': -0.009266973830188596, 'FXY': -0.000872587045833817}"
2010-10-15, Over 70% of S&P 500 Companies Beat Profit Estimates,"[""['^GSPC']""]",{'^GSPC': 0},neutral,{'^GSPC': 0.002027485447987365}
2011-08-10,European Central Bank Buys Italian and Spanish Bonds to Reduce Borrowing Costs,"[""['EWI', 'EWP']""]","{'EWI': -1, 'EWP': -1}",negative,"{'EWI': -0.08290910551270803, 'EWP': -0.07853845328168618}"
2011-10-27, EU Agreement with Investors Prevents Triggering of $3.7 Billion of Debt-Insurance Contracts,"[""['EFA']""]",{'EFA': 1},positive,{'EFA': 0.055260136792644854}
2011-03-28,Marriott Reports Revenue Growth Hindered by Weak North American Demand,"[""['MAR']""]",{'MAR': -1},negative,{'MAR': -0.06266579429042862}
2010-08-10,U.S. GDP Growth Forecasts Cut Since May,"[""['SPY']""]",{'SPY': -1},negative,{'SPY': -0.005398615369567095}
2010-11-22, New Zealand Dollar Weakens as S&P Lowers Credit Outlook,"[""['ENZL']""]",{'ENZL': 0},neutral,{'ENZL': -0.0003353114594227824}
2011-09-20,Concerns Grow Over Delayed Aid Injection to Greece,"[""['ACWI']""]",{'ACWI': 0},neutral,{'ACWI': -0.0021529170250810248}
2010-12-31,"Euro Gains Against Dollar, Paring Annual Losses","[""['FXE', 'UUP']""]","{'FXE': 1, 'UUP': -1}",neutral,"{'FXE': 0.005591199473057307, 'UUP': -0.009162343456272537}"
2010-12-06,Gold Hits Record High Amid Eurozone Debt Crisis,"[""['GLD', 'EZU']""]","{'GLD': 1, 'EZU': -1}",neutral,"{'GLD': 0.007532362069704757, 'EZU': -0.013031109791673545}"
2011-04-14,Fed Officials Highlight Improvement in U.S. Labor Market,"[""['SPY']""]",{'SPY': 0},neutral,{'SPY': 0.0007609775914740879}
2010-12-17,Dollar Strengthens Against Euro Amid European Debt Crisis Worries,"[""['UUP', 'FXE']""]","{'UUP': 1, 'FXE': -1}",neutral,"{'UUP': 0.004330962752236989, 'FXE': -0.003943197456818481}"
2011-06-17, Euro Strengthens as EU Finance Ministers Plan Further Discussions on Greek Aid,"[""['EURUSD=X', 'EFA']""]","{'EURUSD=X': 0, 'EFA': 1}",positive,"{'EURUSD=X': 0.0012069724492713707, 'EFA': 0.009812162640825184}"
2011-03-14, Rubber Prices Plunge Following Shutdown of Japanese Carmakers.,"[""['^N225']""]",{'^N225': -1},negative,{'^N225': -0.06182103465956401}
2011-07-26,Dollar Slides to Record Low Amid Debt-Limit Fight,"[""['UUP']""]",{'UUP': -1},negative,{'UUP': -0.008526760988872617}
2011-05-19,U.S. Equities Extend Global Advance as Jobless Claims Decline,"[""['SPY']""]",{'SPY': 0},neutral,{'SPY': 0.0023820551796835954}
2010-11-29," Euro, Franc, and Yen: Currency Movements in Focus","[""['FXE', 'FXF', 'FXY']""]","{'FXE': -1, 'FXF': 1, 'FXY': 0}",neutral,"{'FXE': -0.00947096464133812, 'FXF': 0.002729129407796238, 'FXY': -0.002124405161044174}"
2010-10-29,Majority of S&P 500 Companies Beat Earnings Estimates in October,"[""['SPY']""]",{'SPY': 0},neutral,{'SPY': 0.0007599635421176032}
2010-09-09, Corporate Credit Risk in U.S. Drops to Lowest Since August,"[""['^GSPC']""]",{'^GSPC': 1},positive,{'^GSPC': 0.0048322900955937165}
2011-12-27,U.S. Home Prices Drop More Than Predicted,"[""['SPY']""]",{'SPY': 0},neutral,{'SPY': 0.0007909518363198309}
2010-05-21," Crude Oil Prices Continue Downward Trend, Dropping 13% Since May 10","[""['CL=F']""]",{'CL=F': 1},positive,{'CL=F': 0.029848532797140503}
2011-02-08,Homebuilders' Stocks Climb on Rebound Predictions,"[""['XHB']""]",{'XHB': 1},positive,{'XHB': 0.018868420527721863}
2011-11-29, European Financial Stability Facility Needs Help from IMF and ECB,"[""['EFA']""]",{'EFA': 1},positive,{'EFA': 0.0066072885762542555}
2010-08-16,10-Year Treasury Yields Hit 16-Month Low,"[""['^TNX']""]",{'^TNX': -1},negative,{'^TNX': -0.042038659821475255}
2011-08-19, S&P 500 Companies' Dividend Payout Higher Than 10-Year Treasury Notes Rate.,"[""['SPY']""]",{'SPY': -1},negative,{'SPY': -0.016330638410310794}
2010-04-12, UBS Reports Highest Quarterly Earnings in Nearly 3 Years,"[""['UBS']""]",{'UBS': 1},positive,{'UBS': 0.043583451343414126}
2011-10-14,Google's Earnings Indicate Growing Demand for Online Advertising,"[""['GOOGL']""]",{'GOOGL': 1},positive,{'GOOGL': 0.058480435574617795}
2011-01-06,U.S. Equities and Oil Prices Fall as Dollar Rallies,"[""['SPY', 'CL=F', 'UUP']""]","{'SPY': 0, 'CL=F': -1, 'UUP': 1}",neutral,"{'SPY': -0.0019587147278095074, 'CL=F': -0.021262521965135894, 'UUP': 0.007788833016495911}"
2011-04-29,Treasuries See Biggest Monthly Return Since August,"[""['^TNX']""]",{'^TNX': 0},neutral,{'^TNX': -0.004830927611671476}
2010-11-24,U.S. Consumer Confidence Exceeds Forecasts,"[""['^GSPC']""]",{'^GSPC': 1},positive,{'^GSPC': 0.014922967493543604}
2010-10-15,Treasuries Fall as 30-Year Yields Hit Two-Month High,"[""['^TNX']""]",{'^TNX': 1},positive,{'^TNX': 0.032464967278840184}
2011-12-30,Banks Fall Ahead of JPMorgan Chase & Co. and Citigroup Inc. Results,"[""['JPM']""]",{'JPM': 0},neutral,{'JPM': -0.005086751712651383}
2010-07-12, U.K.'s AAA Credit Rating at Risk According to S&P,"[""['EWU']""]",{'EWU': 0},neutral,{'EWU': 0.0020749586089510164}
2010-02-08," U.S. Dollar Weakens, Breaking Four-Day Gain Streak","[""['SPY']""]",{'SPY': -1},negative,{'SPY': -0.007219739598473329}
2011-03-18,Corn and Wheat Futures Record Biggest Two-Day Rallies Since October,"[""['CORN', 'WEAT']""]",{'CORN': 1},positive,{'CORN': 0.03587335053502039}
2011-06-20, Swiss Franc Strengthens Against 16 Major Peers,"[""['EWL']""]",{'EWL': 0},neutral,{'EWL': 0.00302129210197144}
2010-01-11, Alcoa Inc. Rallies on Optimism for Fourth-Quarter Earnings,"[""['AA']""]",{'AA': 1},positive,{'AA': 0.025264390714934137}
2011-08-05," Bank of America Corp. Drops 7.5 Percent, Citigroup Inc. Slumps 3.9 Percent","[""['BAC', 'C']""]","{'BAC': -1, 'C': -1}",negative,"{'BAC': -0.07474512138399647, 'C': -0.03935657684342497}"
2010-08-04,"ADP Reports 42,000 New Workers Added, Exceeding Estimates","[""['ADP']""]",{'ADP': 0},neutral,{'ADP': 0.003094713406645244}
2011-03-17, European Stocks Surge After Four Weeks of Declines,"[""['VGK']""]",{'VGK': 1},positive,{'VGK': 0.03664182880282851}
2010-03-18," U.S. Crude Inventories Rise, Oil Prices Retreat from Highs","[""['CL=F']""]",{'CL=F': 0},neutral,{'CL=F': -0.008802645053023528}
2010-08-24,Homebuilders' Stocks Rise After Citigroup Comments,"[""['C', 'XHB']""]","{'C': 0, 'XHB': 0}",neutral,"{'C': -0.010667036063079172, 'XHB': -0.006405762044360497}"
2011-11-10,"Stocks Advance on Jobless Claims as Euro, Italian Bonds Increase","[""['^GSPC', 'EURUSD=X', 'EWI']""]","{'^GSPC': 1, 'EURUSD=X': -1, 'EWI': 1}",positive,"{'^GSPC': 0.008624176874533207, 'EURUSD=X': -0.02168333794456534, 'EWI': 0.033333154854674474}"
2011-07-28,"Jobless Claims Fall, But Market Optimism Fades Amidst Political Deadlock","[""['^GSPC']""]",{'^GSPC': 0},neutral,{'^GSPC': -0.0032339665839667964}
2011-03-03,Euro Appreciates 0.7 Percent Amid Rising German Two-Year Note Yields,"[""['EWG']""]",{'EWG': 1},positive,{'EWG': 0.019014627429725373}
2010-02-23, Fed Officials Suggest Continued Need for Low Interest Rates,"[""['SPY']""]",{'SPY': -1},negative,{'SPY': -0.012144882835123383}
2011-10-21, Yen Appreciates to Record High Versus Dollar,"[""['^N225', '^DJI']""]","{'^N225': 0, '^DJI': 1}",positive,"{'^N225': -0.000375568498677592, '^DJI': 0.02313419241219683}"
2011-07-25," Crude Oil Retreats 0.7 Percent to $99.20 a Barrel, Ending Four Weeks of Gains.","[""['CL=F']""]",{'CL=F': 0},neutral,{'CL=F': -0.006708779212112104}
2010-01-20, Energy and Raw-Materials Producers Lead S&P 500 Declines,"[""['XLE', 'XLB', 'SPY']""]","{'XLE': -1, 'XLB': -1, 'SPY': -1}",negative,"{'XLE': -0.015551765338976065, 'XLB': -0.01776341059770692, 'SPY': -0.010168247041344003}"
2011-09-26,Equity-Options Indicate Traders Expect Europe's Debt Crisis to Engulf U.S.,"[""['VGK']""]",{'VGK': 1},positive,{'VGK': 0.0178439616989583}
2010-11-08,Sterling Recovers Despite London Attack,"[""['EWU']""]",{'EWU': -1},negative,{'EWU': -0.008958777733306666}
2011-04-13," Yen Depreciates Against Dollar, Snapping Four-Day Gain","[""['^N225', '^DJI']""]","{'^N225': 1, '^DJI': 0}",positive,"{'^N225': 0.008991898073152926, '^DJI': 0.0006042408662718657}"
2011-10-05,Faster-Than-Forecast Growth in Payrolls and Service Industries Boosts Economic Recovery Hopes,"[""['ACWI']""]",{'ACWI': 1},positive,{'ACWI': 0.0203978097859292}
2011-02-15, Bats Global Markets Plans New Equities Exchange in Brazil,"[""['^GSPC']""]",{'^GSPC': 0},neutral,{'^GSPC': -0.003234911055292722}
2011-12-23, Crude Oil Caps Biggest Weekly Gain in Two Months,"[""['CL=F']""]",{'CL=F': 0},neutral,{'CL=F': 0.0015070986407981213}
2010-04-15,UPS Shares Surge After Earnings Exceed Analysts' Estimates,"[""['UPS']""]",{'UPS': 1},positive,{'UPS': 0.05255933955948544}
2010-07-19,S&P 500 Gains 0.6 Percent in New York Trading,"[""['SPY']""]",{'SPY': 1},positive,{'SPY': 0.0059062663569056095}
2010-03-17, Copper and Crude Oil Prices Increase in Commodity Markets,"[""['HG=F', 'CL=F']""]","{'HG=F': 1, 'CL=F': 1}",positive,"{'HG=F': 0.015787897384703875, 'CL=F': 0.015055121210259204}"
2011-12-14," MSCI Emerging Markets Index Falls 1.4 Percent, Declining for a Fifth Day","[""['EEM']""]",{'EEM': -1},negative,{'EEM': -0.014384781387073997}
2010-06-08," Gold Futures Fall to $1,238.20 in Electronic Trading","[""['GLD']""]",{'GLD': 0},neutral,{'GLD': -0.0040332362530698385}
2011-06-07, Inflation Slog Grips Fed and ECB as Global Rate Policy Decouples.,"[""['ACWI', 'SPY', 'VGK']""]","{'ACWI': 1, 'SPY': 0, 'VGK': 1}",positive,"{'ACWI': 0.0050177044287165184, 'SPY': -0.0006194327335240501, 'VGK': 0.00982620976401627}"
2010-02-01," U.S. Manufacturing Growth Hits Five-Year High, Leading Economic Recovery","[""['^GSPC']""]",{'^GSPC': 1},positive,{'^GSPC': 0.014266108894671836}
2011-08-18, Oil Leads Commodities Lower Amid Economic Slowdown,"[""['CL=F']""]",{'CL=F': -1},negative,{'CL=F': -0.0593743373934581}
2010-11-29," U.S. Retail Sales Rise Over Holiday Weekend, Online Sales Hit Record","[""['SPY']""]",{'SPY': 0},neutral,{'SPY': 0.0030304123582591824}
2011-07-19,S&P 500 Records Biggest Gain in Four Months,"[""['^GSPC']""]",{'^GSPC': 1},positive,{'^GSPC': 0.01630870818887753}
2010-04-27,Goldman Sachs Shares Rise Despite Senate Hearings on Regulation,"[""['GS']""]",{'GS': 1},positive,{'GS': 0.006643360058635084}
2010-11-30," Credit-Default Swaps on Italian, Spanish, and Portuguese Bonds Hit Record Highs","[""['EWI', 'EWP']""]","{'EWI': -1, 'EWP': -1}",negative,"{'EWI': -0.025161222534169414, 'EWP': -0.01817640197509951}"
2010-09-15, Nikkei 225 Jumps 2.3% on Exporter Buying,"[""['^N225']""]",{'^N225': 0},neutral,{'^N225': -0.0024148440361282386}
2011-01-19, Crude Oil and Copper Prices Fall Amid Speculation of Easing Demand,"[""['CL=F', 'HG=F']""]","{'CL=F': 0, 'HG=F': -1}",negative,"{'CL=F': -0.005690486525451899, 'HG=F': -0.013239745114159263}"
2010-06-16,BP Commits $20 Billion to Gulf Spill Victims,"[""['BP']""]",{'BP': 1},positive,{'BP': 0.014331214963613448}
2011-07-08,Financial and Industrial Companies Lead Losses in S&P 500,"[""['XLF', 'XLI']""]","{'XLF': -1, 'XLI': -1}",negative,"{'XLF': -0.01277154664841973, 'XLI': -0.012532679015681447}"
2010-06-18,Emerging Markets Attract Significant Equity and Bond Fund Inflows,"[""['EEM']""]",{'EEM': 0},neutral,{'EEM': 0.004529615252517605}
2010-12-08,Irish Government Secures Backing for Austerity Budget,"[""['EIRL']""]",{'EIRL': 1},positive,{'EIRL': 0.0014739645659462841}
2011-11-11, MSCI Emerging Markets Index Rallies 1.8 Percent,"[""['EEM']""]",{'EEM': 1},positive,{'EEM': 0.024102727079939656}
2011-10-05,Stocks Rally and Commodities Break Three-Day Slump as U.S. Economic Data Exceeds Estimates,"[""['^GSPC', 'BCOM']""]",{'^GSPC': 1},positive,{'^GSPC': 0.017865633700204997}
2011-06-03, S&P 500 Trading at Price-Earnings Ratio Below Average Since 2006,"[""['^GSPC']""]",{'^GSPC': -1},negative,{'^GSPC': -0.009733809463420173}
2011-12-13," Stoxx Europe 600 Index Rises, Parred by Bank and Insurer Declines","[""['^STOXX']""]",{'^STOXX': 1},positive,{'^STOXX': 0.005295488175553809}
2011-09-05, Berlusconi Faces General Strike Amid Austerity Plan Backing,"[""['EWI']""]",{'EWI': -1},negative,{'EWI': -0.041075659286152644}
2011-12-07,Germany Rejects Combining Current and Permanent Euro-Area Rescue Funds,"[""['EWG']""]",{'EWG': 0},neutral,{'EWG': 0.0009817204721263018}
2011-05-25, German Banks' Potential Losses from Greece Deemed Manageable by Fitch,"[""['EWG']""]",{'EWG': 1},positive,{'EWG': 0.0050213314537359555}
2011-10-26, Goldman Sachs Group Inc. Could Profit from Buying Part of MF Global Holdings Ltd.,"[""['GS']""]",{'GS': 1},positive,{'GS': 0.05864196948097522}
2011-04-26, U.S. Consumer Confidence Increases More Than Forecast in April,"[""['^GSPC']""]",{'^GSPC': 1},positive,{'^GSPC': 0.008979584523029382}
2011-06-01,U.S. Equities Halt Longest Streak of Gains in a Month,"[""['SPY']""]",{'SPY': -1},negative,{'SPY': -0.022461022671210862}
2010-04-21, Hog Futures Reach Highest Price Since 1996 Indicating Strong U.S. Meat Demand,"[""['^GSPC']""]",{'^GSPC': 0},neutral,{'^GSPC': -0.0010189969053922}
2010-09-06,G20 Nations Confident in Moderate Global Recovery,"[""['ACWI']""]",{'ACWI': 1},positive,{'ACWI': 0.008774148207189025}
2010-12-20,Analysts Recommend Huntington Bancshares and MetroPCS Communications,"[""['HBAN']""]",{'HBAN': 1},positive,{'HBAN': 0.048154521570480835}
2010-06-28, Mizuho Financial Group to Raise Capital to Meet New Rules,"[""['MFG']""]",{'MFG': -1},negative,{'MFG': -0.026470455694144523}
2010-12-17,"Coffee Hits 13-Year High, Cotton and Corn Surge Due to Weather Concerns","[""['JO', 'BAL', 'CORN']""]",{'CORN': 1},positive,{'CORN': 0.01416123203913422}
2010-03-31,Dow Jones Industrial Average Falls from 18-Month Peak,"[""['^DJI']""]",{'^DJI': -1},negative,{'^DJI': -0.004656466829578987}
2010-09-15,Ten-Year Treasury Yields Increase to 2.72%,"[""['^TNX']""]",{'^TNX': 1},positive,{'^TNX': 0.021380406069962055}
2010-05-18," U.S. Dollar Rallies Against Most Counterparts, Excluding Won and Yen","[""['^GSPC']""]",{'^GSPC': -1},negative,{'^GSPC': -0.014195906037184347}
2011-01-10,U.S. Stocks Recover from Early Losses Amidst Global Equity Decline,"[""['SPY']""]",{'SPY': 0},neutral,{'SPY': -0.0012586401144236703}
2010-08-09, MSCI Emerging Markets Index Reaches Highest Level Since April,"[""['EEM']""]",{'EEM': 0},neutral,{'EEM': 0.0052283766424541245}
2010-12-31, Copper Prices Hit Record High,"[""['HG=F']""]",{'HG=F': 1},positive,{'HG=F': 0.01905192320300597}
2010-08-18,Corporate Takeovers Fuel Market Confidence,"[""['^GSPC']""]",{'^GSPC': 0},neutral,{'^GSPC': 0.0014827787168125717}
2011-07-12," S&P GSCI Index of Commodities Rallies 1.4 Percent, Reversing Early Slide.","[""['GSP']""]",{'GSP': 1},positive,{'GSP': 0.011533047994687129}
2011-09-30,Morgan Stanley Slumps 10 Percent Amid Creditworthiness Concerns,"[""['MS']""]",{'MS': -1},negative,{'MS': -0.10470510834482716}
2011-12-28,Oil in New York Drops 2% to $99.36 a Barrel,"[""['CL=F']""]",{'CL=F': -1},negative,{'CL=F': -0.019538146823464553}
2011-03-28, Alcatel-Lucent and Nokia Stocks Climb After Goldman Sachs Rating Boost,"[""['ALU', 'NOK']""]",{'NOK': 1},positive,{'NOK': 0.04670664461852758}
2011-05-23,U.S. Economic Surprise Index Turns Negative in May,"[""['^GSPC']""]",{'^GSPC': -1},negative,{'^GSPC': -0.01192558460112425}
2010-07-06, BP Shares Climb as Gulf Oil Spill Relief Well Advances,"[""['BP']""]",{'BP': 1},positive,{'BP': 0.08722325292381039}
2011-12-09,Crude Climbs as Producers Discuss Smaller-Than-Expected Boost to Production,"[""['CL=F']""]",{'CL=F': 1},positive,{'CL=F': 0.010880693146888776}
2011-12-23," Congress Extends Payroll Tax Cut, Removing Biggest Domestic Threat to 2012 Economy","[""['^GSPC']""]",{'^GSPC': 1},positive,{'^GSPC': 0.009035052675189448}
2010-03-16, Euro Strengthens Following Better-Than-Expected German Investor Confidence Data,"[""['EURUSD=X']""]",{'EURUSD=X': 1},positive,{'EURUSD=X': 0.006677919860952342}
2010-07-02," Dollar Strengthens Against Major Currencies, Euro and Yen See Varied Movement","[""['UUP']""]",{'UUP': 0},neutral,{'UUP': -0.0012195517135293876}
2010-08-05,U.S. Unemployment Rate Projected to Increase to 9.6 Percent,"[""['SPY']""]",{'SPY': 0},neutral,{'SPY': -0.0010623094096873231}
2010-08-24, Dell Considers Raising Bid for 3Par Inc.,"[""['DELL', 'PAR']""]",{'PAR': -1},negative,{'PAR': -0.022000026702880815}
2010-06-01, Global Demand for Industrial Metals and Oil Affected by Chinese Consumption Slowdown,"[""['XME', 'USO']""]","{'XME': -1, 'USO': -1}",negative,"{'XME': -0.05623657835469309, 'USO': -0.025264412080531762}"
2011-05-26, Investors Prepare for Fed to Complete $600 Billion Bond-Purchase Program,"[""['SPY']""]",{'SPY': 1},positive,{'SPY': 0.004607860714525236}
2011-09-01,Rebound in Secondary Offerings Sparks Hope for More Equity Deals,"[""['ACWI']""]",{'ACWI': -1},negative,{'ACWI': -0.006868165006890803}
2010-05-21, Euro Posts Largest Weekly Gain in Eight Months,"[""['FXE']""]",{'FXE': 1},positive,{'FXE': 0.004889817149927866}
2010-06-28,Crude Oil Prices Drop on Gulf of Mexico Production Outlook,"[""['CL=F']""]",{'CL=F': 0},neutral,{'CL=F': -0.0077352346643463354}
2010-06-03,MSCI World Index Reaches Two-Week High as Stocks Gain,"[""['ACWI']""]",{'ACWI': 0},neutral,{'ACWI': 0.0}
2010-06-10, Asian Stocks Experience Significant Weekly Rise,"[""['AAXJ']""]",{'AAXJ': 1},positive,{'AAXJ': 0.0223994211916958}
2010-09-17,Treasuries Gain as European Debt Concerns Intensify,"[""['BND', 'VGK']""]","{'BND': 1, 'VGK': -1}",neutral,"{'BND': 0.0009755193933986828, 'VGK': -0.00838718446389497}"
2011-08-15, Swiss Franc Depreciates Against Dollar and Euro,"[""['^SSMI', '^GSPC', '^STOXX']""]","{'^SSMI': 1, '^GSPC': 1, '^STOXX': 0}",positive,"{'^SSMI': 0.013691704263575355, '^GSPC': 0.021784622088531824, '^STOXX': 0.001515855834034019}"
2011-03-25, Australia's Dollar Rallies Against 14 of 16 Major Peers,"[""['EWA']""]",{'EWA': 0},neutral,{'EWA': 0.00428687676993289}
2011-10-24, MSCI Emerging Markets Index Advances,"[""['EEM']""]",{'EEM': 1},positive,{'EEM': 0.03911464602748205}
2010-11-24, U.S. Consumer Sentiment Hits Highest Since June,"[""['^GSPC']""]",{'^GSPC': 1},positive,{'^GSPC': 0.014922967493543604}
2011-04-08, Euro Gains for Second Consecutive Week Against Dollar,"[""['FXE']""]",{'FXE': 1},positive,{'FXE': 0.010738977671993721}
2010-03-03, India's Services Industry Expands at Fastest Pace in Over a Year,"[""['^BSESN']""]",{'^BSESN': 1},positive,{'^BSESN': 0.013560792826732504}
2010-09-06," Jakarta Composite Index Reaches Record High, Other Emerging Markets Also Gain","[""['^JKSE']""]",{'^JKSE': 1},positive,{'^JKSE': 0.01670862108275961}
2011-07-12, Italy's 10-Year Yield Jumps Amid Concern of Spreading Debt Crisis,"[""['EWI']""]",{'EWI': 1},positive,{'EWI': 0.007138411962845925}
2011-12-28," Italy Sells 179-Day Bills at a Rate of 3.251%, Down from 6.504%","[""['EWI']""]",{'EWI': -1},negative,{'EWI': -0.020868183304035726}
2010-11-03,"Bernanke Aims to Spur Growth, Reduce Unemployment with Securities Purchases","[""['SPY']""]",{'SPY': 1},positive,{'SPY': 0.0040175487551497024}
2010-04-12, U.S. Treasury Yields Dip as Investors Seek Value,"[""['^GSPC']""]",{'^GSPC': 0},neutral,{'^GSPC': 0.0017666094762833762}
2010-02-09,"S&P 500 Rises 1.3%, Recovers from Previous Losses","[""['^GSPC']""]",{'^GSPC': 1},positive,{'^GSPC': 0.013040132316577413}
2011-03-29," Home Depot Inc. and Schlumberger Ltd. Advance, Boosting S&P 500","[""['HD', 'SLB']""]","{'HD': 1, 'SLB': 1}",positive,"{'HD': 0.02864961889117268, 'SLB': 0.04345917159803325}"
